,Sales,Order Month,Order Year
7245,354.9,September,2018
3084,252.784,September,2018
5960,21.12,September,2018
3086,3.984,September,2018
8539,479.984,September,2018
8540,30.84,September,2018
1925,199.98,September,2018
968,8.64,September,2018
1281,15.12,September,2018
1282,17.43,September,2018
1283,251.64,September,2018
969,501.81,September,2018
4417,478.24,September,2018
964,9.82,September,2018
8474,37.896,September,2018
8475,65.584,September,2018
965,35.97,September,2018
966,12.96,September,2018
967,191.6,September,2018
8280,65.232,September,2018
8281,207.0,September,2018
8417,104.28,September,2018
8418,286.85,September,2018
8420,199.98,September,2018
8419,66.96,September,2018
8416,147.92,September,2018
670,108.925,September,2018
8147,49.12,September,2018
5361,720.76,September,2018
669,23.976,September,2018
671,36.352,September,2018
6143,119.04,September,2018
2232,228.92,September,2018
1044,58.464,September,2018
6141,195.64,September,2018
6140,274.8,September,2018
976,1.08,September,2018
1043,8.84,September,2018
6142,257.98,September,2018
2573,526.45,September,2018
1216,95.88,September,2018
6255,9.856,September,2018
8753,17.712,September,2018
5578,6.56,September,2018
1215,4.672,September,2018
8754,4.86,September,2018
8755,6.258,September,2018
5894,99.87,September,2018
1212,141.372,September,2018
1213,3.036,September,2018
2399,628.81,September,2018
7283,25.92,September,2018
5441,6.368,September,2018
5579,243.92,September,2018
1214,4.503,September,2018
5580,47.52,September,2018
2400,56.45,September,2018
1218,258.696,September,2018
1217,17.024,September,2018
7284,66.112,September,2018
4622,8.832,September,2018
1219,1931.958,September,2018
4623,177.536,September,2018
4625,14.136,September,2018
7875,31.104,September,2018
7876,11.176,September,2018
7718,159.96,September,2018
4624,258.48,September,2018
5216,17.48,September,2018
3820,314.352,September,2018
1323,10.816,September,2018
5258,35.2,September,2018
1394,652.45,September,2018
3821,18.98,September,2018
4916,67.144,September,2018
3819,12.816,September,2018
3822,18.24,September,2018
2711,45.888,September,2018
4917,254.058,September,2018
1395,66.645,September,2018
7035,523.392,September,2018
3182,826.62,September,2018
8594,499.168,September,2018
8593,191.976,September,2018
3181,9.64,September,2018
2121,215.976,September,2018
96,96.53,September,2018
3183,1633.14,September,2018
2420,99.99,September,2018
2419,63.56,September,2018
3184,544.38,September,2018
4610,47.12,September,2018
5350,143.856,September,2018
7013,148.257,September,2018
76,9.708,September,2018
3652,33.72,September,2018
7516,15.92,September,2018
6771,13.005,September,2018
7515,214.9,September,2018
7514,29.36,September,2018
6770,419.4,September,2018
4291,896.328,September,2018
3653,14.94,September,2018
8585,11.088,September,2018
4292,189.0,September,2018
3651,34.7,September,2018
77,27.24,September,2018
3650,104.88,September,2018
75,1.248,September,2018
4290,11.16,September,2018
7517,146.45,September,2018
1690,33.45,September,2018
9767,54.9,September,2018
3595,2.624,September,2018
4210,15.984,September,2018
1468,872.94,September,2018
1691,10.4,September,2018
1469,41.54,September,2018
1470,12.96,September,2018
269,57.576,September,2018
205,444.768,September,2018
268,37.208,September,2018
7518,15.14,September,2018
7519,5.76,September,2018
7520,1399.98,September,2018
7663,15.92,September,2018
6812,18.312,September,2018
6810,12.585,September,2018
9578,1079.85,September,2018
6814,241.17,September,2018
8772,74.352,September,2018
9579,70.98,September,2018
6811,113.372,September,2018
71,19.05,September,2018
9580,29.95,September,2018
9581,589.41,September,2018
8771,942.784,September,2018
4429,70.95,September,2018
6813,127.936,September,2018
9593,8.56,September,2018
9594,11.56,September,2018
6221,56.7,September,2018
6809,3.882,September,2018
6519,2.688,September,2018
7920,59.98,September,2018
6518,108.96,September,2018
6517,99.3,September,2018
6516,529.9,September,2018
6515,218.352,September,2018
5990,2357.488,September,2018
6132,163.96,September,2018
5991,369.544,September,2018
8695,300.904,September,2018
438,31.872,September,2018
6758,81.96,September,2018
5992,184.752,September,2018
6755,47.4,September,2018
6756,512.96,September,2018
626,35.56,September,2018
7734,12.42,September,2018
6757,395.94,September,2018
7919,38.62,September,2018
902,323.976,September,2018
8044,295.056,September,2018
6974,31.744,September,2018
1540,242.48,September,2018
1537,39.99,September,2018
1539,782.94,September,2018
1538,16.28,September,2018
725,17.568,September,2018
726,55.992,September,2018
3460,47.984,September,2018
274,8.82,September,2018
275,5.98,September,2018
3458,3.444,September,2018
9336,17.9,September,2018
5983,20.544,September,2018
3459,538.194,September,2018
3456,71.976,September,2018
3457,22.512,September,2018
3033,20.736,September,2018
2267,12.96,September,2018
8878,34.05,September,2018
8877,480.0,September,2018
2652,11.784,September,2018
7450,318.43,September,2018
2651,10.776,September,2018
2304,106.32,September,2018
2303,723.92,September,2018
9725,89.97,September,2018
7449,9.912,September,2018
2654,1292.94,September,2018
7451,5.8,September,2018
2655,25.584,September,2018
2656,261.74,September,2018
2657,14.4,September,2018
7452,1415.76,September,2018
2653,164.88,September,2018
6892,25.92,September,2018
6894,411.98,September,2018
6890,50.96,September,2018
5412,101.34,September,2018
6891,113.94,September,2018
6895,34.48,September,2018
759,22.72,September,2018
5411,10.08,September,2018
143,143.7,September,2018
3912,19.44,September,2018
142,10.86,September,2018
141,8.82,September,2018
6889,95.68,September,2018
3913,9.82,September,2018
7731,114.848,September,2018
2822,8.928,September,2018
6893,20.32,September,2018
5323,15.96,September,2018
6896,244.55,September,2018
2823,47.584,September,2018
6121,72.588,September,2018
43,95.616,September,2018
6119,23.832,September,2018
7790,4.842,September,2018
6120,409.216,September,2018
6720,149.95,September,2018
6972,471.92,September,2018
6971,89.584,September,2018
6721,23.32,September,2018
6722,16.74,September,2018
6973,18.18,September,2018
6489,32.4,September,2018
6118,191.976,September,2018
6970,12.624,September,2018
6769,35.4,September,2018
6099,2888.127,September,2018
6090,272.646,September,2018
6100,1299.66,September,2018
6091,212.8,September,2018
6101,2254.41,September,2018
6097,11.784,September,2018
6103,59.97,September,2018
6094,45.4,September,2018
6096,80.991,September,2018
6092,38.52,September,2018
6095,13.76,September,2018
6102,104.85,September,2018
6093,72.64,September,2018
6098,4.36,September,2018
4262,80.48,September,2018
4756,1.908,September,2018
6003,12.294,September,2018
795,20.16,September,2018
7337,15.51,September,2018
5400,71.98,September,2018
8523,55.86,September,2018
5401,79.98,September,2018
7038,17.94,September,2018
9054,21.96,September,2018
7037,12.96,September,2018
5545,67.4,September,2018
9407,1071.0,September,2018
9408,12.07,September,2018
5064,391.98,September,2018
5706,40.176,September,2018
2123,27.72,September,2018
3211,11.228,September,2018
4427,27.18,September,2018
1786,86.97,September,2018
3210,13.392,September,2018
2122,241.96,September,2018
1785,33.04,September,2018
1802,5.607,September,2018
1803,4663.736,September,2018
1783,219.84,September,2018
1804,79.984,September,2018
3849,34.95,September,2018
1784,98.16,September,2018
3848,691.96,September,2018
1078,31.44,September,2018
5414,73.176,September,2018
5415,20.736,September,2018
5416,39.984,September,2018
9626,9.248,September,2018
9252,199.95,September,2018
1969,291.96,September,2018
9323,211.04,September,2018
1079,6.88,September,2018
9325,72.96,September,2018
1077,119.96,September,2018
3176,47.984,September,2018
9324,594.816,September,2018
3372,160.96,September,2018
3175,180.588,September,2018
1268,29.328,September,2018
3797,251.64,September,2018
9253,12.96,September,2018
3371,25.824,September,2018
2328,14.352,September,2018
8833,15.51,September,2018
8835,14.28,September,2018
7922,383.96,September,2018
8836,12.72,September,2018
8834,89.9,September,2018
7923,15.57,September,2018
6041,506.28,September,2018
9352,520.464,September,2018
9353,11.424,September,2018
717,103.056,September,2018
6040,859.2,September,2018
8837,15.75,September,2018
633,17.88,September,2018
5595,437.85,September,2018
9694,7.3,September,2018
5594,391.98,September,2018
5184,38.71,September,2018
5183,40.29,September,2018
3587,1169.694,September,2018
634,235.944,September,2018
3493,72.0,September,2018
3494,655.9,September,2018
8484,199.8,September,2018
3495,603.92,September,2018
9693,31.08,September,2018
363,5.56,September,2018
7086,190.896,September,2018
362,488.646,September,2018
7870,24.448,September,2018
7085,8.595,September,2018
5714,177.55,September,2018
3142,119.96,September,2018
3143,10.608,September,2018
364,47.12,September,2018
361,20.7,September,2018
5151,39.9,September,2018
2034,8.26,September,2018
2035,269.97,September,2018
7527,9.24,September,2018
7526,71.88,September,2018
7762,2.224,September,2018
7530,931.176,September,2018
4563,419.136,September,2018
7529,17.04,September,2018
7528,35.88,September,2018
6320,10.368,September,2018
4461,54.384,September,2018
8053,2.655,September,2018
1068,1.744,September,2018
4464,209.792,September,2018
4459,32.776,September,2018
5461,9.24,September,2018
4460,147.184,September,2018
4462,76.776,September,2018
4463,14.352,September,2018
5791,72.784,September,2018
5794,46.672,September,2018
4476,8.448,September,2018
5793,51.75,September,2018
5792,97.84,September,2018
4472,239.976,September,2018
5139,51.55,September,2018
4842,243.92,September,2018
8590,7.98,September,2018
4471,63.686,September,2018
984,7.968,September,2018
985,27.968,September,2018
7662,99.2,September,2018
4475,21.248,September,2018
5790,35.0,September,2018
986,336.51,September,2018
5138,23.34,September,2018
6208,51.168,September,2018
4473,344.22,September,2018
4474,15.552,September,2018
6693,164.88,September,2018
9140,159.98,September,2018
9214,20.664,September,2018
5265,11.76,September,2018
5266,167.94,September,2018
5267,3.89,September,2018
9687,11.646,September,2018
1534,203.983,October,2018
2367,23.12,October,2018
1253,5.248,October,2018
1255,6.696,October,2018
1254,35.91,October,2018
4293,53.982,October,2018
1256,43.872,October,2018
6688,111.96,October,2018
4997,13.092,October,2018
4996,48.784,October,2018
8412,933.408,October,2018
3502,10.368,October,2018
5789,4.419,October,2018
5788,12.32,October,2018
6379,286.15,October,2018
3503,95.736,October,2018
859,7.16,October,2018
6378,99.99,October,2018
7424,36.672,October,2018
858,7.61,October,2018
7423,195.104,October,2018
484,29.6,October,2018
643,132.52,October,2018
3394,40.032,October,2018
5368,15.58,October,2018
7261,14.7,October,2018
5367,11.56,October,2018
5366,88.776,October,2018
2288,16.4,October,2018
5218,8.4,October,2018
4519,1347.52,October,2018
7309,14.13,October,2018
485,514.165,October,2018
486,279.96,October,2018
3106,298.464,October,2018
2926,18.84,October,2018
8037,41.91,October,2018
2189,1454.49,October,2018
2187,70.08,October,2018
2188,121.3,October,2018
6727,177.2,October,2018
1959,33.99,October,2018
1847,362.352,October,2018
1961,112.8,October,2018
1960,296.85,October,2018
1958,16.2,October,2018
1964,286.29,October,2018
1848,7.184,October,2018
1965,24.18,October,2018
2846,762.594,October,2018
1962,13.71,October,2018
5893,2.78,October,2018
1963,24.9,October,2018
6885,37.056,October,2018
3177,18.76,October,2018
41,147.168,October,2018
4925,14.88,October,2018
5369,85.056,October,2018
6886,259.896,October,2018
8943,239.358,October,2018
3217,931.176,October,2018
3218,430.88,October,2018
3316,341.96,October,2018
1363,38.388,October,2018
6414,11.52,October,2018
1364,95.994,October,2018
1365,239.952,October,2018
1366,201.584,October,2018
1367,899.136,October,2018
5390,26.352,October,2018
6961,7.8,October,2018
8529,241.424,October,2018
7326,28.792,October,2018
7351,111.79,October,2018
7325,400.8,October,2018
3526,38.97,October,2018
3527,45.84,October,2018
4353,12.96,October,2018
1687,10.368,October,2018
1508,34.5,October,2018
3525,599.97,October,2018
3247,18.24,October,2018
3246,324.9,October,2018
1516,1669.6,October,2018
9410,87.92,October,2018
9409,3.273,October,2018
2772,19.104,October,2018
4352,95.84,October,2018
2336,426.79,October,2018
6908,14.76,October,2018
3245,49.08,October,2018
1058,65.568,October,2018
2335,10.86,October,2018
1057,19.936,October,2018
1688,310.88,October,2018
1317,14.2,October,2018
279,24.84,October,2018
278,59.712,October,2018
277,18.176,October,2018
8857,31.984,October,2018
276,11.648,October,2018
3006,904.9,October,2018
8856,209.94,October,2018
4254,63.312,October,2018
8858,5083.96,October,2018
9221,1504.52,October,2018
9220,11.07,October,2018
4255,96.784,October,2018
9090,348.56,October,2018
9222,25.92,October,2018
4256,10.476,October,2018
1751,9.46,October,2018
5696,27.396,October,2018
5697,13.456,October,2018
887,37.66,October,2018
7285,46.36,October,2018
4260,13.05,October,2018
7707,11.68,October,2018
3710,510.24,October,2018
1328,87.92,October,2018
3711,204.95,October,2018
7213,14.73,October,2018
6836,22.72,October,2018
6835,152.65,October,2018
8992,18.528,October,2018
7281,599.985,October,2018
5337,307.776,October,2018
1553,124.75,October,2018
1596,547.3,October,2018
8993,1875.258,October,2018
3863,10.64,October,2018
396,12.96,October,2018
8018,52.792,October,2018
395,49.96,October,2018
34,29.472,October,2018
2928,1633.188,October,2018
3059,24.368,October,2018
3056,8.96,October,2018
4926,91.275,October,2018
5175,328.3992,October,2018
5174,2.072,October,2018
3057,31.5,October,2018
422,56.56,October,2018
423,32.7,October,2018
9705,39.624,October,2018
1360,123.256,October,2018
1361,23.68,October,2018
1362,309.576,October,2018
1670,16.68,October,2018
3058,30.56,October,2018
3188,3.75,October,2018
2799,145.85,October,2018
6346,24.55,October,2018
8882,15.984,October,2018
8239,4.448,October,2018
8883,14.352,October,2018
2798,39.96,October,2018
8237,4.768,October,2018
8238,6.672,October,2018
453,284.364,October,2018
3189,20.928,October,2018
5259,45.528,October,2018
2797,13.36,October,2018
454,665.408,October,2018
8240,43.936,October,2018
5431,4.064,October,2018
5432,6.216,October,2018
5430,161.568,October,2018
4557,8.559,October,2018
2158,17.856,October,2018
4046,23.992,October,2018
1904,28.4,October,2018
1903,478.48,October,2018
1830,1439.92,October,2018
6195,329.988,October,2018
6196,71.376,October,2018
526,683.952,October,2018
527,45.696,October,2018
1831,262.11,October,2018
1902,5.184,October,2018
1905,909.12,October,2018
7350,21.9,October,2018
7349,38.82,October,2018
4477,333.09,October,2018
4478,248.98,October,2018
4641,3.168,October,2018
4642,579.136,October,2018
2626,52.99,October,2018
7263,31.68,October,2018
2624,2399.6,October,2018
2625,63.9,October,2018
4294,177.225,October,2018
2623,11199.968,October,2018
4515,36.44,October,2018
7262,32.7,October,2018
2894,69.08,October,2018
1260,863.88,October,2018
3857,10.272,October,2018
4148,13.72,October,2018
4149,55.2,October,2018
3856,823.96,October,2018
4147,9.762,October,2018
2893,26.4,October,2018
4150,259.136,October,2018
2892,11.56,October,2018
8448,637.896,October,2018
3855,3.564,October,2018
8445,240.744,October,2018
8450,2.22,October,2018
8446,35.0,October,2018
8449,43.44,October,2018
8447,210.68,October,2018
2895,35.88,October,2018
8677,517.405,October,2018
9611,11.68,October,2018
8809,14.76,October,2018
8807,33.282,October,2018
7331,61.542,October,2018
9531,55.616,October,2018
8808,118.65,October,2018
7332,81.438,October,2018
6664,251.58,October,2018
6663,356.85,October,2018
87,6.16,October,2018
86,19.99,October,2018
9240,5.607,October,2018
3253,27.184,October,2018
9241,6.576,October,2018
4023,556.665,October,2018
3252,7.056,October,2018
5673,8.448,October,2018
5672,15.84,October,2018
8476,44.784,October,2018
4024,95.84,October,2018
7619,71.96,October,2018
9239,56.784,October,2018
7618,189.576,October,2018
6494,24.0,October,2018
6495,15.552,October,2018
7711,77.952,October,2018
7712,147.184,October,2018
7713,47.952,October,2018
6496,26.176,October,2018
8909,21.93,October,2018
4259,47.98,October,2018
898,46.96,October,2018
3546,105.98,October,2018
1711,1702.12,October,2018
2279,97.568,October,2018
2280,614.272,October,2018
1741,20.736,October,2018
1743,11.168,October,2018
1742,7.168,October,2018
2281,199.98,October,2018
1707,148.48,October,2018
3547,35.06,October,2018
1706,43.86,October,2018
1708,7.42,October,2018
3548,33.94,October,2018
1744,442.4,October,2018
1709,71.992,October,2018
3438,251.006,October,2018
3549,30.0,October,2018
3439,54.192,October,2018
1710,19.9,October,2018
1660,13.904,October,2018
3437,16.192,October,2018
1493,9.64,October,2018
1659,88.752,October,2018
6397,5.248,October,2018
7827,9.912,October,2018
7826,508.768,October,2018
3145,963.136,November,2018
3146,88.776,November,2018
9238,147.568,November,2018
1519,21.336,November,2018
8482,20.7,November,2018
2993,895.92,November,2018
7145,154.764,November,2018
7144,12.294,November,2018
8042,63.88,November,2018
8043,26.72,November,2018
7146,43.28,November,2018
7143,776.85,November,2018
4350,16.768,November,2018
4351,27.12,November,2018
2000,199.95,November,2018
2004,11.364,November,2018
8317,1.752,November,2018
2001,41.86,November,2018
8318,20.992,November,2018
4122,37.59,November,2018
4702,7.996,November,2018
4701,6.848,November,2018
4700,74.416,November,2018
4699,5.248,November,2018
4121,37.44,November,2018
7315,43.92,November,2018
5011,209.979,November,2018
4123,26.032,November,2018
1568,122.97,November,2018
8923,4.572,November,2018
2308,280.792,November,2018
4222,102.96,November,2018
4219,37.94,November,2018
4223,174.42,November,2018
2312,215.592,November,2018
2311,15.872,November,2018
8341,61.44,November,2018
4220,18.288,November,2018
3447,3.76,November,2018
4221,385.8,November,2018
2309,68.448,November,2018
2310,88.04,November,2018
8713,71.952,November,2018
8714,29.8,November,2018
1472,8.67,November,2018
2704,132.6,November,2018
8587,168.1,November,2018
6230,30.32,November,2018
8586,1287.45,November,2018
4027,153.584,November,2018
6692,477.51,November,2018
4025,29.664,November,2018
4026,9.184,November,2018
9384,25.92,November,2018
4028,12.864,November,2018
9281,67.9,November,2018
7492,10.272,November,2018
5270,406.6,November,2018
552,34.504,November,2018
9332,195.68,November,2018
9333,14.2,November,2018
7494,1.556,November,2018
3043,2054.272,November,2018
3042,22.18,November,2018
3041,12.96,November,2018
7493,512.19,November,2018
2901,184.66,November,2018
4368,20.544,November,2018
4367,10.528,November,2018
9081,19.44,November,2018
9080,143.952,November,2018
6235,79.96,November,2018
5269,32.36,November,2018
6233,71.28,November,2018
6234,1471.96,November,2018
6232,19.44,November,2018
6231,177.568,November,2018
901,18.336,November,2018
5116,35.48,November,2018
7448,88.92,November,2018
7467,34.92,November,2018
2835,10.89,November,2018
5078,18.24,November,2018
9260,25.5,November,2018
900,10.44,November,2018
2837,121.6,November,2018
8996,35.184,November,2018
6988,1158.12,November,2018
3174,181.86,November,2018
2836,19.44,November,2018
2774,10.368,November,2018
4226,45.92,November,2018
390,39.98,November,2018
7347,64.784,November,2018
9487,6.54,November,2018
1515,63.686,November,2018
6749,116.98,November,2018
389,23.36,November,2018
6748,17.94,November,2018
6747,14.952,November,2018
4358,77.72,November,2018
6006,128.85,November,2018
9210,5.4,November,2018
9209,7.28,November,2018
6989,1.392,November,2018
7344,721.875,November,2018
